index,ticker,tradeDate,expiration_date,call_volume,call_open_interest,strike_price,put_open_interest,put_volume,delta,Ticker,Trade_date,W_Close,W_High,W_Low,W_Open,W_Vol,W_Unadj_Cls,W_Unadj_Hig,W_Unadj_Low,W_Unadj_Open
185.0,SPY,2020-01-29,2020-01-31,20792.0,3595.0,328.5,5992.0,5589.0,0.354531945,SPY,2020-01-29,312.79,314.72,312.58,314.48,56430036.0,326.62,328.63,326.4,328.38
101.0,SPY,2020-02-05,2020-02-07,6.0,828.0,318.0,9454.0,17553.0,0.988690113,SPY,2020-02-05,318.77,318.99,316.67,318.2,68866896.0,332.86,333.09,330.67,332.27
224.0,SPY,2020-02-19,2020-02-21,27433.0,34995.0,339.0,7624.0,14162.0,0.426877089,SPY,2020-02-19,324.01,324.72,323.19,323.49,50972767.0,338.34,339.08,337.48,337.79
142.0,SPY,2020-02-26,2020-02-28,22569.0,9109.0,316.0,6615.0,20866.0,0.332197446,SPY,2020-02-26,298.31,304.64,297.54,300.88,203373019.0,311.5,318.11,310.7,314.18
236.0,SPY,2020-04-08,2020-04-09,28359.0,5772.0,274.0,839.0,9952.0,0.451017759,SPY,2020-04-08,263.97,265.87,255.52,258.12,159634382.0,274.03,276.0,265.25,267.96
95.0,SPY,2020-04-22,2020-04-22,101025.0,9709.0,280.0,7939.0,66745.0,0.5608298,SPY,2020-04-22,268.85,270.68,266.74,268.13,97088454.0,279.1,281.0,276.91,278.35
221.0,SPY,2020-05-06,2020-05-08,26434.0,5386.0,286.0,9559.0,42656.0,0.437329794,SPY,2020-05-06,273.82,277.87,273.36,276.47,76438542.0,284.25,288.46,283.78,287.01
203.0,SPY,2020-05-27,2020-05-29,77739.0,24508.0,302.0,4200.0,30099.0,0.56180491,SPY,2020-05-27,292.39,292.43,285.97,291.03,108811699.0,303.53,303.57,296.87,302.12
191.0,SPY,2020-06-03,2020-06-05,35185.0,6461.0,313.0,853.0,24000.0,0.482412596,SPY,2020-06-03,300.72,301.72,298.56,298.85,96095015.0,312.18,313.22,309.94,310.24
245.0,SPY,2020-06-10,2020-06-12,15939.0,8215.0,319.0,9897.0,29786.0,0.558882063,SPY,2020-06-10,307.29,310.56,306.54,309.62,98620924.0,319.0,322.39,318.22,321.42
195.0,SPY,2020-06-24,2020-06-26,49171.0,19534.0,309.0,5556.0,17266.0,0.307781119,SPY,2020-06-24,294.22,300.43,292.29,299.78,137270581.0,304.09,310.51,302.1,309.84
186.0,SPY,2020-07-01,2020-07-02,773.0,4439.0,300.0,67774.0,29768.0,0.985889969,SPY,2020-07-01,300.44,301.76,299.04,299.52,74826056.0,310.52,311.89,309.07,309.57
180.0,SPY,2020-07-08,2020-07-10,73496.0,8389.0,315.0,8017.0,62310.0,0.550361448,SPY,2020-07-08,305.91,306.03,302.55,304.4,56472122.0,316.18,316.3,312.7,314.61
268.0,SPY,2020-07-15,2020-07-17,71028.0,30162.0,322.0,8958.0,47166.0,0.507729984,SPY,2020-07-15,311.4,312.55,308.9,311.94,90122737.0,321.85,323.04,319.26,322.41
193.0,SPY,2020-07-22,2020-07-24,28935.0,16899.0,325.0,6445.0,68849.0,0.632870999,SPY,2020-07-22,316.25,316.58,313.96,314.08,59732380.0,326.86,327.2,324.5,324.62
189.0,SPY,2020-08-05,2020-08-07,49391.0,7275.0,332.0,967.0,33518.0,0.472819313,SPY,2020-08-05,321.33,321.6,320.43,320.71,44304847.0,332.11,332.39,331.18,331.47
195.0,SPY,2020-08-12,2020-08-14,42068.0,16518.0,336.0,7656.0,69939.0,0.648561192,SPY,2020-08-12,326.48,327.3,322.03,324.55,55632458.0,337.44,338.28,332.84,335.44
247.0,SPY,2020-08-19,2020-08-21,96648.0,15786.0,339.0,8135.0,78241.0,0.339462257,SPY,2020-08-19,326.28,328.58,325.69,328.04,70338045.0,337.23,339.61,336.62,339.05
199.0,SPY,2020-08-26,2020-08-28,39192.0,8874.0,346.0,699.0,48380.0,0.618186825,SPY,2020-08-26,336.28,336.56,333.0,333.57,52494670.0,347.57,347.86,344.17,344.76
202.0,SPY,2020-09-02,2020-09-04,63458.0,6343.0,357.0,67.0,25253.0,0.612823496,SPY,2020-09-02,346.09,347.1,341.95,343.15,71873699.0,357.7,358.75,353.43,354.67
188.0,SPY,2020-09-09,2020-09-11,38795.0,3296.0,342.0,7338.0,15226.0,0.443954795,SPY,2020-09-09,328.76,331.34,325.68,326.59,94531590.0,339.79,342.46,336.61,337.55
