index,ticker,tradeDate,expiration_date,call_volume,call_open_interest,strike_price,put_open_interest,put_volume,delta,Ticker,Trade_date,W_Close,W_High,W_Low,W_Open,W_Vol,W_Unadj_Cls,W_Unadj_Hig,W_Unadj_Low,W_Unadj_Open
20.0,MSFT,2020-10-28,2020-10-30,1992.0,751.0,202.5,9584.0,14034.0,0.636071206,MSFT,2020-10-28,198.61,204.65,198.04,203.5,52244774.0,202.68,208.84,202.1,207.67
21.0,MSFT,2020-11-04,2020-11-06,10304.0,7758.0,217.5,2372.0,4921.0,0.446125815,MSFT,2020-11-04,212.04,213.94,208.15,209.72,43178908.0,216.39,218.32,212.42,214.02
15.0,MSFT,2020-11-11,2020-11-13,2278.0,5849.0,210.0,6120.0,5817.0,0.869568332,MSFT,2020-11-11,212.2,213.66,207.94,208.12,30044106.0,216.55,218.04,212.2,212.39
28.0,MSFT,2020-11-18,2020-11-20,13259.0,6440.0,212.5,6129.0,6345.0,0.462652797,MSFT,2020-11-18,207.38,211.4,207.24,209.91,28878609.0,211.08,215.17,210.93,213.65
16.0,MSFT,2020-11-25,2020-11-27,6973.0,8398.0,212.5,2583.0,4043.0,0.777372045,MSFT,2020-11-25,210.12,211.52,208.74,211.34,21387476.0,213.87,215.29,212.46,215.11
17.0,MSFT,2020-12-02,2020-12-04,14106.0,8390.0,215.0,3978.0,4256.0,0.500822521,MSFT,2020-12-02,211.6,211.7,209.07,211.12,24147532.0,215.37,215.47,212.8,214.88
17.0,MSFT,2020-12-09,2020-12-11,38729.0,10056.0,215.0,5244.0,3320.0,0.248643375,MSFT,2020-12-09,208.09,211.46,207.51,211.39,33019041.0,211.8,215.22,211.21,215.16
35.0,MSFT,2020-12-16,2020-12-18,47611.0,31574.0,220.0,6661.0,7009.0,0.476989839,MSFT,2020-12-16,215.44,216.25,210.96,210.99,35647700.0,219.28,220.11,214.72,214.75
18.0,MSFT,2020-12-23,2020-12-24,16399.0,7299.0,222.5,3695.0,4371.0,0.465025495,MSFT,2020-12-23,217.15,219.64,216.93,219.2,19033026.0,221.02,223.56,220.8,223.11
14.0,MSFT,2020-12-30,2020-12-31,19599.0,5209.0,222.5,3520.0,7103.0,0.425910346,MSFT,2020-12-30,217.8,221.68,217.59,221.28,20633772.0,221.68,225.63,221.47,225.23
13.0,MSFT,2021-01-06,2021-01-08,851.0,739.0,210.0,7083.0,9119.0,0.706233219,MSFT,2021-01-06,208.53,212.7,208.23,208.45,36571274.0,212.25,216.49,211.94,212.17
39.0,MSFT,2021-01-13,2021-01-15,22098.0,56898.0,215.0,63420.0,16578.0,0.678758002,MSFT,2021-01-13,212.55,212.96,210.18,210.27,20445172.0,216.34,216.76,213.93,214.02
19.0,MSFT,2021-01-20,2021-01-22,49947.0,8045.0,225.0,314.0,4527.0,0.53103455,MSFT,2021-01-20,220.41,221.83,213.48,213.89,38450799.0,224.34,225.79,217.29,217.7
25.0,MSFT,2021-01-27,2021-01-29,59361.0,19910.0,240.0,709.0,4615.0,0.175873868,MSFT,2021-01-27,228.82,236.23,226.11,233.83,71116463.0,232.9,240.44,230.14,238.0
25.0,MSFT,2021-02-03,2021-02-05,33421.0,15273.0,245.0,594.0,3735.0,0.423613192,MSFT,2021-02-03,238.74,240.8,235.07,235.37,27642353.0,243.0,245.09,239.26,239.57
24.0,MSFT,2021-02-10,2021-02-12,10088.0,5795.0,242.5,2118.0,3357.0,0.525094607,MSFT,2021-02-10,238.57,241.61,236.67,240.71,22582313.0,242.82,245.92,240.89,245.0
36.0,MSFT,2021-02-17,2021-02-19,5817.0,7349.0,242.5,4155.0,2829.0,0.638466187,MSFT,2021-02-17,240.47,240.58,237.26,237.64,22008866.0,244.2,244.31,240.94,241.32
28.0,MSFT,2021-02-24,2021-02-26,12984.0,8858.0,235.0,4909.0,1890.0,0.467231964,MSFT,2021-02-24,230.97,231.61,225.51,226.5,26747753.0,234.55,235.2,229.0,230.01
25.0,MSFT,2021-03-03,2021-03-05,8074.0,2146.0,230.0,9212.0,2655.0,0.370191178,MSFT,2021-03-03,224.09,230.02,223.79,228.61,34556687.0,227.56,233.58,227.26,232.15
26.0,MSFT,2021-03-10,2021-03-12,12093.0,8615.0,235.0,1849.0,3387.0,0.323976658,MSFT,2021-03-10,228.87,233.38,228.5,233.38,30207646.0,232.42,237.0,232.04,237.0
41.0,MSFT,2021-03-17,2021-03-19,14896.0,7975.0,237.5,2521.0,2637.0,0.4366946,MSFT,2021-03-17,233.42,234.91,229.67,232.55,30020075.0,237.04,238.55,233.23,236.15
31.0,MSFT,2021-03-24,2021-03-26,12559.0,6005.0,237.5,4081.0,4203.0,0.368585234,MSFT,2021-03-24,231.87,234.37,231.73,234.22,26017007.0,235.46,238.0,235.32,237.85
32.0,MSFT,2021-03-31,2021-04-01,37289.0,6234.0,237.5,1808.0,7394.0,0.412990618,MSFT,2021-03-31,232.17,235.45,228.84,229.36,44299207.0,235.77,239.1,232.39,232.91
