index,ticker,tradeDate,expiration_date,call_volume,call_open_interest,strike_price,put_open_interest,put_volume,delta,Ticker,Trade_date,W_Close,W_High,W_Low,W_Open,W_Vol,W_Unadj_Cls,W_Unadj_Hig,W_Unadj_Low,W_Unadj_Open
47.0,META,2021-04-28,2021-04-30,29155.0,11489.0,310.0,1561.0,2642.0,0.486767851,META,2021-04-28,307.1,310.92,305.37,307.36,33799878.0,307.1,310.92,305.37,307.36
46.0,META,2021-05-05,2021-05-07,20892.0,4020.0,320.0,3157.0,4910.0,0.256127921,META,2021-05-05,315.02,321.06,314.49,318.19,15565458.0,315.02,321.06,314.49,318.19
35.0,META,2021-05-12,2021-05-14,6114.0,1432.0,302.5,3241.0,4319.0,0.562086188,META,2021-05-12,302.55,304.96,298.19,301.13,24627278.0,302.55,304.96,298.19,301.13
43.0,META,2021-05-19,2021-05-21,10510.0,2669.0,312.5,2420.0,3233.0,0.473971414,META,2021-05-19,313.59,314.66,303.57,304.18,19095102.0,313.59,314.66,303.57,304.18
45.0,META,2021-05-26,2021-05-28,13897.0,3787.0,327.5,1310.0,5070.0,0.499588364,META,2021-05-26,327.66,329.83,325.82,328.35,9684519.0,327.66,329.83,325.82,328.35
46.0,META,2021-06-02,2021-06-04,19695.0,6892.0,330.0,2484.0,5123.0,0.378333843,META,2021-06-02,329.15,331.87,327.12,330.38,11652842.0,329.15,331.87,327.12,330.38
48.0,META,2021-06-09,2021-06-11,28006.0,4699.0,335.0,2443.0,6448.0,0.250409661,META,2021-06-09,330.25,336.8,330.0,335.74,13725291.0,330.25,336.8,330.0,335.74
75.0,META,2021-06-16,2021-06-18,22447.0,9493.0,335.0,7086.0,7152.0,0.336768681,META,2021-06-16,331.08,337.55,328.72,336.7,17217170.0,331.08,337.55,328.72,336.7
58.0,META,2021-06-23,2021-06-25,26758.0,4761.0,342.5,502.0,3139.0,0.401989895,META,2021-06-23,340.59,343.42,338.2,339.35,14812166.0,340.59,343.42,338.2,339.35
53.0,META,2021-06-30,2021-07-02,24478.0,7779.0,350.0,2650.0,4752.0,0.459588264,META,2021-06-30,347.71,352.92,347.17,352.17,15099391.0,347.71,352.92,347.17,352.17
