index,ticker,tradeDate,expiration_date,call_volume,call_open_interest,strike_price,put_open_interest,put_volume,delta,Ticker,Trade_date,W_Close,W_High,W_Low,W_Open,W_Vol,W_Unadj_Cls,W_Unadj_Hig,W_Unadj_Low,W_Unadj_Open
50.0,AMD,2021-07-28,2021-07-30,10728.0,2408.0,98.5,11.0,2073.0,0.442676706,AMD,2021-07-28,97.93,98.71,89.65,93.44,140494488.0,97.93,98.71,89.65,93.44
76.0,AMD,2021-08-04,2021-08-06,208010.0,8480.0,120.0,87.0,26003.0,0.433597803,AMD,2021-08-04,118.77,122.49,114.16,114.36,225212375.0,118.77,122.49,114.16,114.36
44.0,AMD,2021-08-11,2021-08-13,11794.0,952.0,106.0,5321.0,18813.0,0.679160147,AMD,2021-08-11,107.68,109.79,105.62,107.6,91760275.0,107.68,109.79,105.62,107.6
54.0,AMD,2021-08-18,2021-08-20,32495.0,6927.0,107.0,6370.0,5544.0,0.259875553,AMD,2021-08-18,103.44,108.07,103.27,107.35,79340350.0,103.44,108.07,103.27,107.35
31.0,AMD,2021-08-25,2021-08-27,23995.0,7135.0,108.0,3349.0,9647.0,0.567620712,AMD,2021-08-25,108.3,109.91,107.45,108.13,45468628.0,108.3,109.91,107.45,108.13
50.0,AMD,2021-09-01,2021-09-03,23832.0,3687.0,111.0,4388.0,4144.0,0.395940058,AMD,2021-09-01,109.99,111.85,109.85,111.3,38550444.0,109.99,111.85,109.85,111.3
37.0,AMD,2021-09-08,2021-09-10,16196.0,2530.0,108.0,3626.0,7294.0,0.270820459,AMD,2021-09-08,106.17,109.3,105.52,108.88,43043628.0,106.17,109.3,105.52,108.88
45.0,AMD,2021-09-15,2021-09-17,16055.0,5002.0,106.0,4337.0,1415.0,0.426341426,AMD,2021-09-15,105.6,106.32,104.03,106.0,37980602.0,105.6,106.32,104.03,106.0
17.0,AMD,2021-09-22,2021-09-24,23530.0,5804.0,104.0,4275.0,5956.0,0.543616009,AMD,2021-09-22,104.38,104.56,102.21,102.82,34078369.0,104.38,104.56,102.21,102.82
25.0,AMD,2021-09-29,2021-10-01,9566.0,902.0,100.0,5132.0,16547.0,0.57485625,AMD,2021-09-29,100.35,102.66,99.81,102.3,52173396.0,100.35,102.66,99.81,102.3
36.0,AMD,2021-10-06,2021-10-08,15645.0,5653.0,103.0,3595.0,2345.0,0.510030642,AMD,2021-10-06,103.64,103.72,100.35,100.45,39053806.0,103.64,103.72,100.35,100.45
45.0,AMD,2021-10-13,2021-10-15,40955.0,4447.0,109.0,1392.0,22960.0,0.523967651,AMD,2021-10-13,109.16,109.88,106.25,106.28,55551848.0,109.16,109.88,106.25,106.28
42.0,AMD,2021-10-20,2021-10-22,29433.0,9108.0,117.0,815.0,8080.0,0.435343041,AMD,2021-10-20,116.39,118.3,115.42,116.29,34221747.0,116.39,118.3,115.42,116.29
51.0,AMD,2021-10-27,2021-10-29,39663.0,7553.0,127.0,227.0,1528.0,0.218403056,AMD,2021-10-27,122.28,128.08,121.05,121.63,98211296.0,122.28,128.08,121.05,121.63
58.0,AMD,2021-11-03,2021-11-05,46354.0,8014.0,129.0,213.0,8220.0,0.653924266,AMD,2021-11-03,130.53,130.6,126.79,127.75,59509651.0,130.53,130.6,126.79,127.75
62.0,AMD,2021-11-10,2021-11-12,31452.0,5454.0,145.0,6401.0,11330.0,0.218298436,AMD,2021-11-10,139.87,146.3,138.52,143.93,82910089.0,139.87,146.3,138.52,143.93
72.0,AMD,2021-11-17,2021-11-19,19570.0,21631.0,150.0,6803.0,21028.0,0.60024996,AMD,2021-11-17,151.34,154.66,149.69,151.98,54474813.0,151.34,154.66,149.69,151.98
64.0,AMD,2021-11-24,2021-11-26,13562.0,6906.0,150.0,8906.0,17377.0,0.926437991,AMD,2021-11-24,157.8,157.93,147.19,149.46,60637556.0,157.8,157.93,147.19,149.46
55.0,AMD,2021-12-01,2021-12-03,15104.0,7242.0,155.0,9450.0,22482.0,0.30754764,AMD,2021-12-01,149.11,160.88,148.92,160.37,64117288.0,149.11,160.88,148.92,160.37
42.0,AMD,2021-12-08,2021-12-10,30019.0,9237.0,145.0,3258.0,5676.0,0.447827757,AMD,2021-12-08,145.24,147.04,142.7,144.96,40939473.0,145.24,147.04,142.7,144.96
44.0,AMD,2021-12-15,2021-12-17,6896.0,3952.0,146.0,1805.0,447.0,0.460907187,AMD,2021-12-15,146.5,146.69,133.81,135.11,72374527.0,146.5,146.69,133.81,135.11
34.0,AMD,2021-12-22,2021-12-23,25173.0,3776.0,143.0,1818.0,4601.0,0.554085624,AMD,2021-12-22,143.88,144.5,140.27,142.65,46891227.0,143.88,144.5,140.27,142.65
32.0,AMD,2021-12-29,2021-12-31,36986.0,8608.0,150.0,9424.0,11812.0,0.393350276,AMD,2021-12-29,148.26,154.34,147.29,152.82,51225704.0,148.26,154.34,147.29,152.82
31.0,AMD,2022-01-05,2022-01-07,14750.0,3966.0,142.0,6757.0,4397.0,0.218498564,AMD,2022-01-05,136.15,143.76,135.29,142.82,65347950.0,136.15,143.76,135.29,142.82
27.0,AMD,2022-01-12,2022-01-14,16145.0,6421.0,138.0,6443.0,6905.0,0.476874997,AMD,2022-01-12,137.47,140.57,135.77,138.59,69654506.0,137.47,140.57,135.77,138.59
54.0,AMD,2022-01-19,2022-01-21,13673.0,4334.0,134.0,3141.0,2001.0,0.200392683,AMD,2022-01-19,128.27,134.57,128.02,133.55,69769554.0,128.27,134.57,128.02,133.55
39.0,AMD,2022-01-26,2022-01-28,5467.0,998.0,117.0,84.0,296.0,0.196179592,AMD,2022-01-26,110.71,117.16,108.63,114.55,94729335.0,110.71,117.16,108.63,114.55
59.0,AMD,2022-02-02,2022-02-04,24477.0,4022.0,128.0,597.0,1636.0,0.235050873,AMD,2022-02-02,122.76,130.06,120.64,129.89,179923044.0,122.76,130.06,120.64,129.89
48.0,AMD,2022-02-09,2022-02-11,22508.0,5117.0,131.0,458.0,9073.0,0.63486826,AMD,2022-02-09,132.85,132.96,127.65,129.6,92901530.0,132.85,132.96,127.65,129.6
30.0,AMD,2022-02-16,2022-02-18,26907.0,3369.0,118.0,2702.0,5981.0,0.502823867,AMD,2022-02-16,117.69,119.54,114.22,119.05,119008975.0,117.69,119.54,114.22,119.05
32.0,AMD,2022-02-23,2022-02-25,28900.0,4833.0,115.0,9447.0,11742.0,0.205027326,AMD,2022-02-23,109.76,118.65,109.04,117.4,120187081.0,109.76,118.65,109.04,117.4
40.0,AMD,2022-03-02,2022-03-04,17553.0,4420.0,115.0,4217.0,13442.0,0.758705552,AMD,2022-03-02,118.28,119.48,113.31,115.47,118328499.0,118.28,119.48,113.31,115.47
34.0,AMD,2022-03-09,2022-03-11,20713.0,5720.0,111.0,1131.0,2157.0,0.540447157,AMD,2022-03-09,111.05,111.71,106.85,108.41,102254805.0,111.05,111.71,106.85,108.41
48.0,AMD,2022-03-16,2022-03-18,16376.0,4339.0,113.0,822.0,6701.0,0.641776567,AMD,2022-03-16,115.37,115.42,109.89,111.6,113649898.0,115.37,115.42,109.89,111.6
53.0,AMD,2022-03-23,2022-03-25,25701.0,7276.0,117.0,1189.0,6082.0,0.353755389,AMD,2022-03-23,113.92,117.55,112.21,114.29,90553332.0,113.92,117.55,112.21,114.29
43.0,AMD,2022-03-30,2022-04-01,107324.0,17985.0,125.0,863.0,12559.0,0.134123945,AMD,2022-03-30,119.22,125.67,118.59,123.04,99447398.0,119.22,125.67,118.59,123.04
20.0,AMD,2022-04-06,2022-04-08,22557.0,1177.0,105.0,6636.0,6366.0,0.430002802,AMD,2022-04-06,103.67,105.74,101.71,104.45,105205718.0,103.67,105.74,101.71,104.45
27.0,AMD,2022-04-13,2022-04-14,17682.0,6094.0,97.0,2897.0,12941.0,0.640061375,AMD,2022-04-13,97.74,98.33,94.71,95.3,77690111.0,97.74,98.33,94.71,95.3
28.0,AMD,2022-04-20,2022-04-22,14443.0,6051.0,96.0,2355.0,4820.0,0.344153242,AMD,2022-04-20,94.02,97.91,93.2,97.84,62460398.0,94.02,97.91,93.2,97.84
20.0,AMD,2022-04-27,2022-04-29,8120.0,2477.0,87.0,4206.0,4295.0,0.374141838,AMD,2022-04-27,84.91,87.9,84.02,84.25,83081476.0,84.91,87.9,84.02,84.25
42.0,AMD,2022-05-04,2022-05-06,15639.0,5139.0,99.0,340.0,1113.0,0.521924264,AMD,2022-05-04,99.42,99.69,91.7,98.18,225320393.0,99.42,99.69,91.7,98.18
35.0,AMD,2022-05-11,2022-05-13,17735.0,7309.0,90.0,3969.0,23886.0,0.403989602,AMD,2022-05-11,87.92,93.46,86.53,87.84,136085683.0,87.92,93.46,86.53,87.84
40.0,AMD,2022-05-18,2022-05-20,25451.0,4701.0,103.0,824.0,12842.0,0.13157917,AMD,2022-05-18,96.28,104.22,95.71,100.0,142468647.0,96.28,104.22,95.71,100.0
28.0,AMD,2022-05-25,2022-05-27,22018.0,6403.0,92.0,2810.0,6678.0,0.567391138,AMD,2022-05-25,92.65,93.89,89.52,90.43,111712189.0,92.65,93.89,89.52,90.43
38.0,AMD,2022-06-01,2022-06-03,14014.0,7317.0,100.0,5129.0,33311.0,0.669576792,AMD,2022-06-01,101.22,103.57,99.55,102.13,99330038.0,101.22,103.57,99.55,102.13
39.0,AMD,2022-06-08,2022-06-10,37681.0,6578.0,105.0,5945.0,7071.0,0.317364061,AMD,2022-06-08,101.9,105.85,100.41,104.57,97595614.0,101.9,105.85,100.41,104.57
27.0,AMD,2022-06-15,2022-06-17,30881.0,28567.0,90.0,34667.0,2568.0,0.478193423,AMD,2022-06-15,89.3,90.86,86.19,87.9,95716236.0,89.3,90.86,86.19,87.9
31.0,AMD,2022-06-22,2022-06-24,29177.0,5131.0,85.0,2436.0,9191.0,0.388563873,AMD,2022-06-22,83.75,86.38,83.3,84.4,86562466.0,83.75,86.38,83.3,84.4
26.0,AMD,2022-06-29,2022-07-01,12459.0,541.0,79.0,3308.0,6728.0,0.401645051,AMD,2022-06-29,77.99,79.75,76.51,79.55,103981523.0,77.99,79.75,76.51,79.55
23.0,AMD,2022-07-06,2022-07-08,14021.0,4372.0,76.0,1468.0,1322.0,0.465036018,AMD,2022-07-06,75.35,76.28,73.55,75.17,85269625.0,75.35,76.28,73.55,75.17
26.0,AMD,2022-07-13,2022-07-15,11475.0,4643.0,79.0,2470.0,3384.0,0.386702995,AMD,2022-07-13,77.52,79.11,74.48,74.94,79157313.0,77.52,79.11,74.48,74.94
40.0,AMD,2022-07-20,2022-07-22,29327.0,4770.0,89.0,93.0,4868.0,0.568685991,AMD,2022-07-20,89.43,89.92,85.08,85.39,88241625.0,89.43,89.92,85.08,85.39
37.0,AMD,2022-07-27,2022-07-29,9661.0,6179.0,87.0,2889.0,16483.0,0.806506135,AMD,2022-07-27,89.82,90.62,86.29,86.94,78189852.0,89.82,90.62,86.29,86.94
43.0,AMD,2022-08-03,2022-08-05,11066.0,8458.0,95.0,6318.0,21111.0,0.78141986,AMD,2022-08-03,98.09,98.77,93.62,94.83,130999398.0,98.09,98.77,93.62,94.83
43.0,AMD,2022-08-10,2022-08-12,28949.0,5747.0,98.0,2943.0,11949.0,0.634199037,AMD,2022-08-10,99.05,99.35,95.61,98.45,83344695.0,99.05,99.35,95.61,98.45
40.0,AMD,2022-08-17,2022-08-19,19057.0,7385.0,99.0,8342.0,6057.0,0.424573713,AMD,2022-08-17,98.27,99.64,96.72,99.26,63636305.0,98.27,99.64,96.72,99.26
38.0,AMD,2022-08-24,2022-08-26,20145.0,1793.0,93.0,5520.0,8422.0,0.514768871,AMD,2022-08-24,92.73,93.38,90.9,92.21,56379879.0,92.73,93.38,90.9,92.21
22.0,AMD,2022-08-31,2022-09-02,10974.0,928.0,86.0,4152.0,6392.0,0.451492982,AMD,2022-08-31,84.87,86.72,83.72,86.28,64276891.0,84.87,86.72,83.72,86.28
21.0,AMD,2022-09-07,2022-09-09,27687.0,5068.0,80.0,3602.0,6410.0,0.506977476,AMD,2022-09-07,79.61,80.25,77.74,79.24,67826281.0,79.61,80.25,77.74,79.24
26.0,AMD,2022-09-14,2022-09-16,14181.0,2354.0,78.0,2974.0,3578.0,0.445568459,AMD,2022-09-14,77.45,78.08,75.87,77.1,71373383.0,77.45,78.08,75.87,77.1
23.0,AMD,2022-09-21,2022-09-23,22128.0,6472.0,77.0,2570.0,5678.0,0.278832347,AMD,2022-09-21,74.48,78.41,74.45,75.43,81870789.0,74.48,78.41,74.45,75.43
19.0,AMD,2022-09-28,2022-09-30,16428.0,5273.0,68.0,3196.0,10605.0,0.57550975,AMD,2022-09-28,68.36,68.8,66.56,67.11,72227867.0,68.36,68.8,66.56,67.11
30.0,AMD,2022-10-05,2022-10-07,33778.0,11613.0,68.0,5097.0,3756.0,0.545916827,AMD,2022-10-05,67.94,68.69,64.51,66.59,86972617.0,67.94,68.69,64.51,66.59
17.0,AMD,2022-10-12,2022-10-14,21531.0,7456.0,58.0,5358.0,9780.0,0.518258141,AMD,2022-10-12,57.85,58.32,56.32,57.45,89189328.0,57.85,58.32,56.32,57.45
23.0,AMD,2022-10-19,2022-10-21,21208.0,9614.0,58.0,5388.0,11467.0,0.348822372,AMD,2022-10-19,57.23,59.04,56.57,57.33,75567063.0,57.23,59.04,56.57,57.33
30.0,AMD,2022-10-26,2022-10-28,35452.0,8088.0,61.0,5543.0,11951.0,0.384121032,AMD,2022-10-26,59.73,61.77,59.15,59.69,79605672.0,59.73,61.77,59.15,59.69
29.0,AMD,2022-11-02,2022-11-04,34802.0,9214.0,63.0,1606.0,7474.0,0.115995002,AMD,2022-11-02,58.63,63.93,58.57,63.0,142481094.0,58.63,63.93,58.57,63.0
37.0,AMD,2022-11-09,2022-11-11,12277.0,6303.0,63.0,1992.0,1874.0,0.227404718,AMD,2022-11-09,67.29,63.05,59.8,62.28,62940297.0,67.29,63.05,59.8,62.28
33.0,AMD,2022-11-16,2022-11-18,19010.0,5181.0,74.0,3907.0,7023.0,0.368077333,AMD,2022-11-16,72.7,74.83,71.93,73.65,79748836.0,72.7,74.83,71.93,73.65
39.0,AMD,2022-11-23,2022-11-25,43379.0,4872.0,78.0,863.0,7594.0,0.10774411,AMD,2022-11-23,76.4,78.22,75.3,75.49,81530867.0,76.4,78.22,75.3,75.49
37.0,AMD,2022-11-30,2022-12-02,12056.0,4610.0,77.0,954.0,2750.0,0.559556035,AMD,2022-11-30,77.63,77.7,72.81,73.38,88343008.0,77.63,77.7,72.81,73.38
28.0,AMD,2022-12-07,2022-12-09,14535.0,3069.0,71.0,3592.0,4824.0,0.411696198,AMD,2022-12-07,70.14,71.37,69.28,69.53,59135848.0,70.14,71.37,69.28,69.53
