index,ticker,tradeDate,expiration_date,call_volume,call_open_interest,strike_price,put_open_interest,put_volume,delta,Ticker,Trade_date,W_Close,W_High,W_Low,W_Open,W_Vol,W_Unadj_Cls,W_Unadj_Hig,W_Unadj_Low,W_Unadj_Open
166.0,QQQ,2020-06-17,2020-06-19,8688.0,7140.0,245.5,3153.0,1722.0,0.372451534,QQQ,2020-06-17,239.48,241.32,238.6,240.24,35350353.0,243.62,245.5,242.73,244.4
75.0,QQQ,2020-06-24,2020-06-26,10040.0,7075.0,248.0,6516.0,6399.0,0.276161293,QQQ,2020-06-24,239.98,245.51,238.46,244.2,46747371.0,243.71,249.32,242.16,247.99
60.0,QQQ,2020-07-01,2020-07-02,8242.0,5950.0,251.0,4288.0,4014.0,0.545612043,QQQ,2020-07-01,246.66,247.67,243.3,243.87,35228061.0,250.49,251.52,247.08,247.66
67.0,QQQ,2020-07-08,2020-07-10,9223.0,3076.0,259.0,4424.0,15719.0,0.530480691,QQQ,2020-07-08,256.01,256.04,252.58,254.05,30898839.0,259.99,260.02,256.5,258.0
130.0,QQQ,2020-07-15,2020-07-17,23255.0,9627.0,262.0,11910.0,10143.0,0.441591477,QQQ,2020-07-15,256.91,258.67,253.55,257.68,55370765.0,260.9,262.69,257.49,261.68
69.0,QQQ,2020-07-22,2020-07-24,17512.0,5884.0,265.0,3344.0,11656.0,0.492088477,QQQ,2020-07-22,260.88,261.82,258.53,260.42,30329433.0,264.93,265.89,262.55,264.46
57.0,QQQ,2020-07-29,2020-07-31,8923.0,6230.0,259.0,3060.0,15159.0,0.555522114,QQQ,2020-07-29,255.8,256.67,253.96,254.38,27984862.0,259.77,260.66,257.91,258.33
68.0,QQQ,2020-08-05,2020-08-07,8266.0,6653.0,271.0,1094.0,12728.0,0.477951704,QQQ,2020-08-05,266.9,267.37,265.83,266.69,22022768.0,271.05,271.52,269.96,270.83
62.0,QQQ,2020-08-12,2020-08-14,3942.0,7320.0,268.0,9601.0,16587.0,0.76981676,QQQ,2020-08-12,267.7,268.67,263.28,263.28,39498383.0,271.86,272.84,267.37,267.37
146.0,QQQ,2020-08-19,2020-08-21,12795.0,8104.0,279.0,1458.0,9408.0,0.302997476,QQQ,2020-08-19,271.88,274.75,271.36,273.68,32496371.0,276.1,279.02,275.57,277.93
77.0,QQQ,2020-08-26,2020-08-28,22382.0,3283.0,292.0,144.0,9453.0,0.476131872,QQQ,2020-08-26,287.49,287.75,281.46,282.72,42872385.0,291.96,292.22,285.83,287.11
90.0,QQQ,2020-09-02,2020-09-04,18934.0,4310.0,303.0,569.0,5561.0,0.511742754,QQQ,2020-09-02,298.13,298.86,292.35,298.62,51626392.0,302.76,303.5,296.89,303.26
55.0,QQQ,2020-09-09,2020-09-11,39543.0,12306.0,280.0,5603.0,3888.0,0.425115203,QQQ,2020-09-09,273.63,275.76,268.82,271.32,65844981.0,277.88,280.04,273.0,275.54
173.0,QQQ,2020-09-16,2020-09-18,17398.0,9329.0,279.0,7880.0,13314.0,0.309653235,QQQ,2020-09-16,270.41,276.07,270.06,275.49,43094789.0,274.61,280.36,274.25,279.77
44.0,QQQ,2020-09-23,2020-09-25,9991.0,6120.0,271.0,5233.0,6382.0,0.197458942,QQQ,2020-09-23,260.5,268.56,259.6,268.38,49523719.0,264.16,272.34,263.25,272.15
344.0,QQQ,2020-09-30,2020-10-02,9670.0,3789.0,279.0,740.0,17323.0,0.438379537,QQQ,2020-09-30,273.99,277.19,272.05,272.26,50074971.0,277.84,281.09,275.87,276.09
